review_rank,review_reason,suggested_action,analysis_group_id,company,symbol,event_date,split,default_model_scope,primary_category,capital_action_subtype,source_type,source_types,title,group_titles_sample,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,actual_mv_return_p0_p20,peer_avg_mv_return_p0_p20,overlap_event_count_p0_p20,is_overlap_clean_p0_p20,source_count,group_event_count,group_source_count,has_main_label,is_default_training_candidate,manual_keep_for_model,manual_is_noise,manual_corrected_category,manual_notes
152,category_other|overlap_dirty_p20,优先人工重分类,002970|2020-10-10|其他,锐明技术,2970,2020-10-10,train,audit_or_aux,其他,,announcement,announcement,关于使用部分闲置募集资金和闲置自有资金进行现金管理的进展公告,关于使用部分闲置募集资金和闲置自有资金进行现金管理的进展公告,0.2595094433061258,21.50676422208,0.2902379614015364,0.0307285180954106,5,False,1,1,1,1,1,,,,
153,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002313|2015-07-03|其他,日海智能,2313,2015-07-03,train,audit_or_aux,其他,,announcement,announcement,关于暂停“日海通讯”融资买入的公告,关于暂停“日海通讯”融资买入的公告,-0.2538613364313924,-23.57686656,-0.1449742268041237,0.1088871096272687,10,False,1,1,1,1,1,,,,
154,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2012-07-03|其他,日海智能,2313,2012-07-03,train,audit_or_aux,其他,,announcement,announcement,日海通讯：关于完成工商变更登记手续的公告,日海通讯：关于完成工商变更登记手续的公告 || 日海通讯：关于全资子公司投资设立控股子公司的公告 || 日海通讯：关于在香港设立全资子公司的公告 || 日海通讯：第二届董事会第二十二次会议决议公告,0.4632428138230363,15.037819999999998,0.1618884120171673,-0.301354401805869,5,False,1,4,1,1,1,,,,
155,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2024-12-28|其他,高新兴,300098,2024-12-28,test,audit_or_aux,其他,,announcement,announcement,关于为全资子公司高新兴物联申请银行授信提供担保的公告,关于为全资子公司高新兴物联申请银行授信提供担保的公告 || 关于向控股子公司高新兴智联提供借款的公告 || 第六届监事会第十四次会议决议的公告 || 第六届董事会第二十三次会议决议的公告,-0.2466703683697393,-24.812416954941423,-0.1140939597315435,0.1325764086381959,4,False,1,4,1,1,1,,,,
156,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-04-19|其他,高新兴,300098,2017-04-19,train,audit_or_aux,其他,,announcement,announcement,监事会对公司2016年内部控制自我评价报告的审核意见,监事会对公司2016年内部控制自我评价报告的审核意见 || 广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易之2016年持续督导意见 || 广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易之募集资金存放与实际使用情况专项核查报告 || 监事会2016年度工作报告 || 发行股份及支付现金购买资产并募集配套资金报告书(草案)修订说明公告 || 广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易2016年度业绩承诺实现情况的核查意见,-0.244127808171453,-25.433930987544,0.0539170827586552,0.2980448909301083,13,False,1,23,1,1,1,,,,
157,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2020-03-03|其他,高新兴,300098,2020-03-03,train,audit_or_aux,其他,,announcement,announcement,2020年第二次临时股东大会决议公告,2020年第二次临时股东大会决议公告 || 关于公司第二期股票期权激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告 || 2020年第二次临时股东大会的法律意见书,0.22254683394767,34.679226303229,-0.0554744525401247,-0.2780212864877947,4,False,1,3,1,1,1,,,,
158,large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,300098|2020-02-27|其他,高新兴,300098,2020-02-27,train,audit_or_aux,其他,,announcement,announcement,关于股票交易异常波动的公告,关于股票交易异常波动的公告,0.223924542228814,33.30918300988324,-0.0199714693712937,-0.2438960116001077,8,False,1,1,1,1,0,,,,
159,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300098|2025-01-04|其他,高新兴,300098,2025-01-04,test,audit_or_aux,其他,,announcement,announcement,关于下属孙公司为控股子公司申请银行授信提供担保的公告,关于下属孙公司为控股子公司申请银行授信提供担保的公告,-0.2901091398318361,-18.342929266527587,0.1730382293133567,0.4631473691451929,2,False,1,1,1,1,1,,,,
160,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2019-07-18|其他,美格智能,2881,2019-07-18,train,audit_or_aux,其他,,announcement,announcement,关于使用部分暂时闲置募集资金进行现金管理进展的公告,关于使用部分暂时闲置募集资金进行现金管理进展的公告,0.4537116863316867,14.946499000351356,0.6519160583941606,0.1982043720624739,2,False,1,1,1,1,1,,,,
161,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2025-03-07|其他,锐明技术,2970,2025-03-07,test,audit_or_aux,其他,,announcement,announcement,第四届董事会第九次会议决议公告,第四届董事会第九次会议决议公告 || 关于召开公司2025年第一次临时股东会的通知 || 2025年股票期权激励计划实施考核管理办法 || 第四届监事会第九次会议决议公告,0.2354082619817107,27.039532529804006,-0.0848241492280302,-0.3202324112097409,12,False,1,4,1,1,1,,,,
162,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2022-02-22|其他,移远通信,603236,2022-02-22,train,audit_or_aux,其他,,announcement,announcement,:关于为全资子公司提供担保的公告,:关于为全资子公司提供担保的公告,0.1999148558798631,51.48264951762215,0.0727008149134234,-0.1272140409664398,7,False,1,1,1,1,1,,,,
163,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-04-06|其他,移远通信,603236,2021-04-06,train,audit_or_aux,其他,,announcement,announcement,:独立董事关于第二届董事会第二十四次会议相关事项的独立意见,:独立董事关于第二届董事会第二十四次会议相关事项的独立意见 || :关于使用银行承兑汇票支付募投项目款项并以募集资金等额置换的公告 || :第二届监事会第十七次会议决议公告 || :关于使用部分闲置募集资金进行现金管理的公告 || :第二届董事会第二十四次会议决议公告,-0.1984770140414224,-54.78576152837273,-0.2256399132266725,-0.0271628991852501,20,False,1,5,1,1,1,,,,
164,extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2021-09-14|其他,美格智能,2881,2021-09-14,train,audit_or_aux,其他,,announcement,announcement,关于完成工商变更登记的公告,关于完成工商变更登记的公告,0.3295385128706852,16.272978167662718,0.2924226254002136,-0.0371158874704717,6,False,1,1,1,1,1,,,,
165,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-03-13|其他,广和通,300638,2020-03-13,train,audit_or_aux,其他,,announcement,announcement,关于使用部分自有闲置资金进行现金管理的进展公告,关于使用部分自有闲置资金进行现金管理的进展公告,0.2330617423223288,26.60957896995225,-0.0220484669554881,-0.2551102092778169,10,False,1,1,1,1,1,,,,
166,large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002970|2021-12-07|其他,锐明技术,2970,2021-12-07,train,audit_or_aux,其他,,announcement,announcement,关于股票交易异常波动公告,关于股票交易异常波动公告,-0.2512011235635599,-22.82501792484572,-0.2087475149105367,0.0424536086530232,10,False,1,1,1,1,0,,,,
167,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2021-12-07|其他,美格智能,2881,2021-12-07,train,audit_or_aux,其他,,announcement,announcement,2021年第四次临时股东大会之法律意见书,2021年第四次临时股东大会之法律意见书 || 2021年第四次临时股东大会决议公告,-0.2464716418793737,-23.71680260329691,-0.2046092184368737,0.0418624234425,6,False,1,2,1,1,1,,,,
168,extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2016-07-23|其他,日海智能,2313,2016-07-23,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于控股股东协议转让公司股份完成过户暨公司控制权变更的公告,日海通讯:关于控股股东协议转让公司股份完成过户暨公司控制权变更的公告 || 日海通讯:关于高级管理人员辞职的公告,0.2973897754068334,17.491050719999997,0.2016718913270636,-0.0957178840797698,2,False,1,2,1,1,1,,,,
169,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2021-03-25|其他,锐明技术,2970,2021-03-25,train,audit_or_aux,其他,,announcement,announcement,关于更换保荐代表人的公告,关于更换保荐代表人的公告,-0.2496501730695243,-22.802037951085712,-0.2031558185404339,0.0464943545290904,7,False,1,1,1,1,1,,,,
170,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,688159|2025-04-30|其他,有方科技,688159,2025-04-30,test,audit_or_aux,其他,,announcement,announcement,董事会审计委员会对会计师事务所履行监督职责情况报告,董事会审计委员会对会计师事务所履行监督职责情况报告 || 关于2024年度募集资金存放与使用情况专项报告 || 第四届董事会第五次会议决议公告 || 2024年度利润分配方案的公告 || 2024年度独立董事述职报告-郭瑾 || 董事会审计委员会2024年度履职报告,0.4340995018370251,14.669310380654334,0.4800275483705742,0.0459280465335491,12,False,1,21,1,1,1,,,,
171,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2026-04-17|其他,移远通信,603236,2026-04-17,test,audit_or_aux,其他,,announcement,announcement,关于使用闲置募集资金进行现金管理赎回的公告,关于使用闲置募集资金进行现金管理赎回的公告,-0.2020037722441953,-43.072203079829535,-0.0478641276512938,0.1541396445929015,12,False,1,1,1,1,1,,,,
172,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2019-09-06|其他,移远通信,603236,2019-09-06,train,audit_or_aux,其他,,announcement,announcement,:移远通信2019年第三次临时股东大会会议资料,:移远通信2019年第三次临时股东大会会议资料 || :移远通信关于2019年第三次临时股东大会增加临时提案的公告 || :移远通信关于预计公司2019年度对外担保额度的公告 || :移远通信独立董事关于第二届董事会第十一次会议相关事项的独立意见,0.2197032342931786,31.68721094011201,0.1907035975803885,-0.0289996367127901,3,False,1,4,1,1,1,,,,
173,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2025-01-14|其他,移远通信,603236,2025-01-14,test,audit_or_aux,其他,,announcement,announcement,关于为子公司提供担保的公告,关于为子公司提供担保的公告,-0.2276676750261749,-26.44704198136088,0.2225899280366579,0.4502576030628328,6,False,1,1,1,1,1,,,,
174,large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,603236|2024-12-11|其他,移远通信,603236,2024-12-11,test,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告,股票交易异常波动公告,0.2112423205052387,33.68187022738058,0.1457455770777105,-0.0654967434275282,2,False,1,1,1,1,0,,,,
175,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2026-05-13|其他,移远通信,603236,2026-05-13,test,audit_or_aux,其他,,announcement,announcement,2025年年度股东会会议资料,2025年年度股东会会议资料,0.1981035805675078,45.45535380420999,0.057769356732066,-0.1403342238354419,11,False,1,1,1,1,1,,,,
176,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,300638|2017-04-18|其他,广和通,300638,2017-04-18,train,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告(2017/4/18),股票交易异常波动公告(2017/4/18),1.1569681175870956,12.052408533333333,1.1663007683863884,0.0093326507992929,11,False,1,1,1,1,0,,,,
177,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2020-01-22|其他,美格智能,2881,2020-01-22,train,audit_or_aux,其他,,announcement,announcement,东莞证券股份有限公司关于公司持续督导现场培训报告,东莞证券股份有限公司关于公司持续督导现场培训报告 || 东莞证券股份有限公司关于公司持续督导定期现场核查报告,-0.2185946819918904,-25.69128194493273,-0.0439999999999999,0.1745946819918905,2,False,1,2,1,1,1,,,,
178,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2024-07-27|其他,广和通,300638,2024-07-27,test,audit_or_aux,其他,,announcement,announcement,第四届监事会第三次会议决议公告,第四届监事会第三次会议决议公告 || 华泰联合证券有限责任公司关于深圳市广和通无线股份有限公司资产出售终止募集资金投资项目并将剩余募集资金永久补充流动资金的核查意见 || 关于终止募集资金投资项目并将剩余募集资金永久补充流动资金的公告 || 第四届董事会第三次会议决议公告 || 关于召开2024年第三次临时股东大会的通知,-0.1995769115243758,-35.41530036942265,-0.2707365626803392,-0.0711596511559634,8,False,1,5,1,1,1,,,,
179,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-08-12|其他,广和通,300638,2020-08-12,train,audit_or_aux,其他,,announcement,announcement,关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/08/12),关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/08/12),-0.1966464594258244,-40.01210566316285,-0.22896767613143,-0.0323212167056055,11,False,1,1,1,1,1,,,,
